PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,18686357,,2008,8,9,,,1341-8076,,,The journal of obstetrics and gynaecology research,J. Obstet. Gynaecol. Res.,"b""Male university students' views, attitudes and behaviors towards family planning and emergency contraception in Turkey.""",,,"b""Male university students who are sexually active generally do not have enough knowledge about FP and EC. They tend to engage in high-risk behavior. It is imperative that education and counseling in reproductive and sexual health must be offered to all young men. In addition, men's attitudes toward contraceptive methods should be evaluated in other cultures and useful comparisons made with Turkey.""",,,Sahin,Nevin Hotun,NH,,"Istanbul University, Florence Nightingale School of Nursing, Department of Obstetrical and Gynecological Nursing, Istanbul,Turkey. nevinsah@istanbul.edu.tr",eng,,Journal Article,,,Australia,J Obstet Gynaecol Res,9612761,1341-8076,,,,9,0,ppublish,,18686357
,,,18643820,,2008,7,23,,,1539-6924,,,Risk analysis : an official publication of the Society for Risk Analysis,Risk Anal.,"b""Is the way young people drive a reflection of the way their parents drive? An econometric study of the relation between parental risk and their children's risk.""",10.1111/j.1539-6924.2008.01044.x,,"b'This article aims to investigate parental influence on high-risk behavior by young people. Although research on the topic of perception of risk demonstrates that it is socially constructed, the role of the family in this construction has rarely been studied. Using a French national survey of more than 1,200 young drivers between the ages of 18 and 25, and their parents, we attempt to understand the transmission of risk within families. Our econometric study shows that parents influence both the practices and representations of their children. When parental norms and values are transmitted, they are by no means accepted in a wholly passive way. Indeed, the parental model is in competition with other models that originate from both inside the family (brothers and sisters) and outside it (instructors). Furthermore, parental influence decreases over time as young people become more experienced drivers and construct their own identity with regard to risk.'",,,Le Pape,Marie-Clémence,MC,,"GARIG- INRETS, 23 rue Alfred Nobel, Cité Descartes, 77420 Champs-sur-Marne. lahatte@inrets.fr",eng,,Journal Article,,,United States,Risk Anal,8109978,0272-4332,,,,9,0,ppublish,,10.1111/j.1539-6924.2008.01044.x
,,,18643798,,2008,7,23,,,1748-0361,,,The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association,J Rural Health,b'Substance abuse by youth and young adults in rural America.',10.1111/j.1748-0361.2008.00162.x,,"b'Higher prevalence rates, coupled with high-risk behavior, place rural youth and young adults at risk of continued substance use and problems associated with this use. Rural community infrastructure should be enhanced to support substance abuse prevention and intervention for these populations.'",,,Hartley,David,D,,"Maine Rural Health Research Center, Muskie School for Public Service, University of Southern Maine, Portland, Maine 04104-9300, USA. davidl@usm.maine.edu",eng,,"Research Support, U.S. Gov't, P.H.S.",,,England,J Rural Health,8508122,0890-765X,,,,9,0,ppublish,,10.1111/j.1748-0361.2008.00162.x
,,,18607313,,2008,7,9,,,1537-4521,,,Sexually transmitted diseases,Sex Transm Dis,b'Sexual risk behaviors and sexually transmitted infection prevalence in an outpatient psychiatry clinic.',10.1097/OLQ.0b013e31817bbc89,,"b'Taking a sexual history in persons with SPMI is important. Those engaging in high-risk behavior should be routinely screened for STI/human immunodeficiency virus allowing for detection, treatment, and preventive education.'",,,Bachmann,Laura H,LH,,"Department of Medicine, The University of Alabama at Birmingham, School of Medicine, Birmingham, Alabama 35294-0007, USA.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Sex Transm Dis,7705941,0148-5717,,,,9,0,ppublish,,10.1097/OLQ.0b013e31817bbc89
,,,12690138,,2008,7,9,,,1537-4521,,,Sexually transmitted diseases,Sex Transm Dis,"b'The influence of depression on sexual risk reduction and STD infection in a controlled, randomized intervention trial.'",10.1097/OLQ.0b013e31817d7a33,,"b'Despite significantly greater behavioral risk among depressed women at baseline, SAFE was equally successful in reducing reinfection and high-risk behavior among depressed and nondepressed participants.'",,,Korte,Jeffrey E,JE,,"Department of Obstetrics and Gynecology, University of Texas Health Science Center, 7703 Floyd Curl Drive, San Antonio, TX 78229-3900, USA. holden@uthscsa.edu",eng,,"Research Support, N.I.H., Extramural",,,United States,Sex Transm Dis,7705941,0148-5717,,,,9,0,ppublish,,NIHMS135825
,,,18603883,,2008,7,8,,,1812-2027,,,Kathmandu University medical journal (KUMJ),Kathmandu Univ Med J (KUMJ),b'Transition of HIV epidemic in Nepal.',,,b'Nepal is experiencing transition of HIV epidemic from a high-risk behavior groups to low risk behavior population like housewives. The ratio of housewives infected with HIV among all HIV infected women has almost equaled. The estimation also shows that housewives have acquired HIV three times more than the female sex workers in absolute numbers. It is a matter of concern for all those working in HIV/AIDS and also a serious challenge to achieve the millennium development goals.',,,Suvedi,B K,BK,,"Ministry of Health and Population, Ramshahpath, Kathmandu, Nepal. bksubedi@healthnet.org.np",eng,,Review,,,Nepal,Kathmandu Univ Med J (KUMJ),101215359,1812-2027,,,,9,0,ppublish,,18603883
,,,18460678,,2008,7,3,,,0002-8177,,,Journal of the American Dental Association (1939),J Am Dent Assoc,b'Measuring salivary flow: challenges and opportunities.',,,b'The saliva collection methods outlined in this article can be used by dentists to assess patients at risk of developing diseases and by scientists for scholarly activities.',,,Kumar,Satish K S,SK,,"Division of Diagnostic Sciences, University of Southern California School of Dentistry, 925 W. 34th Street, Los Angeles, CA 90089, USA.",eng,,Practice Guideline,,,England,J Am Dent Assoc,7503060,0002-8177,,,,9,0,ppublish,,139/suppl_2/35S
,,,18588615,,2008,7,1,,,1341-8076,,,The journal of obstetrics and gynaecology research,J. Obstet. Gynaecol. Res.,b'Stroke in pregnancy associated with syphilis.',10.1111/j.1447-0756.2008.00789.x,,"b'The Incidence of Syphilis has increased in developed countries over recent years. This potentially could lead to a rise in the number of cases presenting in obstetrics and a resurgence of congenital syphilis. Syphilis is a treatable condition, screening in pregnancy is both cost effective and cost beneficial. We describe a rare presentation of syphilis in a young woman in early pregnancy. The patient presented with a stroke, at which time her partner was diagnosed with early latent syphilis. Her findings were thought to be consistent with meningovascular syphilis and treatment lead to resolution of her symptoms. Antenatal screening for syphilis is offered to all women in the UK. Changing migration patterns and high-risk behavior however, may cause cases to go undetected. Vigilant screening for syphilis is needed in pregnancy as prompt diagnosis and management will aim to cure the mother whilst preventing the adverse effects associated with congenital syphilis.'",,,Baker,Philip N,PN,,"Department of Obstetrics and Gynecology, West Middlesex University Hospital, Twickenham Road, Isleworth, Middlesex, UK. juliebowring@yahoo.co.uk",eng,,Journal Article,,,Australia,J Obstet Gynaecol Res,9612761,1341-8076,,,,9,0,ppublish,,10.1111/j.1447-0756.2008.00789.x
,,,18564679,,2008,6,21,,,0125-1562,,,The Southeast Asian journal of tropical medicine and public health,Southeast Asian J. Trop. Med. Public Health,b'Gender differences in KAP related to HIV/AIDS among freshmen in Afghan universities.',,,"b'This cross-sectional study aimed to describe the level of knowledge, perception/ attitude, and practices related to HIV among 1,054 freshmen students in four Afghan universities differences between genders. A probability, two stage sampling method was used. Data were collected by a self administered structured questionnaire. SPSS software was used for data analysis. Descriptive and inferential statistics were performed. Most of respondents were male (72.1%), their average age was 20.1 +/- 2 years, and most were unmarried (93.4%). The majority (90.8%) were aware of HIV but only 28.3% had a good level of knowledge. Around one-third (35.6%) had a positive level of attitude toward HIV. Approximately 30% had at least one risk practice; therefore, they were counted as high-risk behavior group members. Females were statistically more knowledgeable than males, and high-risk behaviors were significantly more prevalent among males; p = 0.01 and p = 0.001, respectively. However, general awareness, and attitude were not statistically different between genders. A considerable proportion of students (14.6%), as compared to peer-countries, were sexually active. A very high level of sharing injecting needles (4.5%) and shaving sets (20.8%) were also reported among informants.'",,,Wongwit,Waranya,W,,"Department of Social and Environmental Medicine, Faculty of Tropical Medicine, Mahidol University, Bangkok, Thailand.",eng,,Journal Article,,,Thailand,Southeast Asian J Trop Med Public Health,0266303,0125-1562,,,,9,0,ppublish,,18564679
,,,18548851,,2008,6,14,,,0895-3988,,,Biomedical and environmental sciences : BES,Biomed. Environ. Sci.,"b'HIV/AIDS related discrimination in health care service: a cross-sectional study in Gejiu City, Yunnan Province.'",10.1016/S0895-3988(08)60017-3,,b'Discrimination against people living with HIV in health service has negative impact on their physical and mental health.',,,Zhang,Kong-Lai,KL,,"Institute of Basic Medical Sciences, Chinese Academy of Medical Sciences, School of Basic Medicine, Peking Union Medical College, Beijing 100005, China.",eng,,"Research Support, Non-U.S. Gov't",,,China,Biomed Environ Sci,8909524,0895-3988,,,,9,0,ppublish,,10.1016/S0895-3988(08)60017-3
,,,18094793,,2008,4,5,,,0034-8910,,,Revista de saude publica,Rev Saude Publica,b'[HIV infection among pregnant women attended in testing and counseling centers for AIDS].',,,b'The Sistema de Informaes dos Centros de Testagem e Aconselhamento turned out to be useful for the epidemiological surveillance of HIV infection and high-risk behavior among pregnant women and could also be useful as regards other populations.',,,Remien,Robert H,RH,,"Diretoria Regional de Brasília, Fundação Oswaldo Cruz, Brasília, DF, Brasil. antoniocardoso@fiocruz.br",por,,Journal Article,,,Brazil,Rev Saude Publica,0135043,0034-8910,,,,9,0,ppublish,,S0034-89102007000900016
,,,15566992,,2008,3,28,,,1548-3568,,,Current HIV/AIDS reports,Curr HIV/AIDS Rep,b'Emerging HIV epidemics in Muslim countries: assessment of different cultural responses to harm reduction and implications for HIV control.',,,"b'Harm reduction, including needle exchange and opioid substitution therapy, has been demonstrated to reduce high-risk behavior and HIV infection among injection drug users. An increasing number of countries in the Middle East, North Africa, and Asia, including those with Muslim majorities, have experienced or are at risk for HIV epidemics initiated by burgeoning injection drug use. Although use of intoxicants is expressly forbidden within Islam, the local culture impacts the interpretation of Islamic law and influences the response to drug misuse, whether punitive or therapeutic. Harm reduction programming has received varying acceptance within this global region, which may be reflected by national trends in HIV prevalence. The purpose of this paper is to examine cultural and religious response to injecting drug use and associated HIV prevalence trends in Malaysia and Iran, with possible application of lessons learned to an emerging situation in Afghanistan.'",,,Kamarulzaman,Adeeba,A,,"Division of International Health and Cross-cultural Medicine, University of California, San Diego, 9500 Gilman Drive, Mailstop 0622, La Jolla, CA 92093-0622, USA. cstodd@ucsd.edu",eng,,Review,,,United States,Curr HIV/AIDS Rep,101235661,1548-3568,,,,9,0,ppublish,,18366945
,,,18340613,,2008,3,15,,,1096-4673,,,Issues in mental health nursing,Issues Ment Health Nurs,"b""Living without a strong father figure: a context for teen mothers' experience of having become sexually active.""",10.1080/01612840701869692,,"b""Family dynamics have often been considered central to understanding high risk behavior among adolescents. During a phenomenological study of their experiences of having become sexually active, ten teen mothers shared their personal stories. Some of the information shared represented features of the teens' life-world, or the context of their experiences. One feature of the life-world the participants described, living without a strong father figure, was seen as an important general context for these teens' experiences of having become sexually active. While there is evidence in the literature that growing up with an absent father is related to early onset of sexual activity, the experience of a father who might be present but not emotionally connected to his daughter has not been well explored. Therefore, this research offers a richer and deeper perspective on teen sexual behavior.""",,,Burns,Vicki Ellison,VE,,"School of Nursing, University of Louisville, Louisville, Kentucky 40292, USA.",eng,,Journal Article,,,England,Issues Ment Health Nurs,7907126,0161-2840,,,,9,0,ppublish,,10.1080/01612840701869692
,,,18190304,,2008,2,8,,,1537-6591,,,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Clin. Infect. Dis.,b'Efforts to prevent HIV infection that target people living with HIV/AIDS: what works?',10.1086/522555,,b'Proven prevention strategies aimed at reducing the frequency of behaviors that increase the risk of human immunodeficiency virus (HIV) transmission and acquisition must be made available to greater numbers of persons with or at high risk for HIV infection. This article outlines programs that have effectively reduced rates of high-risk behavior and HIV transmission and suggests that it may be possible to improve the efficacy of such programs by concurrent implementation of multiple effective interventions.',,,Stall,Ron,R,,"Department of Behavioral and Community Health Sciences, Graduate School of Public Health, University of Pittsburgh, Pittsburgh, Pennsylvania 15261, USA. rstall@pitt.edu",eng,,Journal Article,,,United States,Clin Infect Dis,9203213,1058-4838,,,,9,0,ppublish,,10.1086/522555
,,,18190303,,2008,2,8,,,1537-6591,,,Clinical infectious diseases : an official publication of the Infectious Diseases Society of America,Clin. Infect. Dis.,b'Strategies for primary HIV prevention that target behavioral change.',10.1086/522554,,"b'In the absence of a vaccine or cure, behavioral change remains the major method to prevent transmission of the human immunodeficiency virus (HIV). Public awareness campaigns that disseminate information about the risks and routes of transmission, although important, have an insufficient influence on the behavioral changes essential to reduce the risk of HIV infection. Because of the complex interplay of cultural and psychosocial influences that guides human behavior, specific programs to decrease high-risk behavior have been developed for target populations. In this report, tested initiatives for preventing HIV infection are summarized and their success evaluated for men who have sex with men, injection drug users, and women of minority racial groups. Objective evidence of reductions in high-risk behavior in these 3 groups, which account for the majority of HIV transmissions in the United States, has critical implications for reducing the overall rate of new HIV infections.'",,,Altice,Frederick L,FL,,"Fenway Community Health and Department of Psychiatry, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts 02114, USA. ssafren@partners.org",eng,,"Research Support, N.I.H., Extramural",,,United States,Clin Infect Dis,9203213,1058-4838,,,,9,0,ppublish,,10.1086/522554
,,,18203379,,2008,1,22,,,0887-1493,,,AIDS policy & law,AIDS Policy Law,b'Prevention.  Self-assessment could lower high-risk behavior.',,,,,,,,,,,eng,,Newspaper Article,,,United States,AIDS Policy Law,8703425,0887-1493,,,,9,0,ppublish,,18203379
,,,14648463,,2008,1,17,,,0193-841X,,,Evaluation review,Eval Rev,b'Longitudinal HIV risk behavior among the Drug Abuse Treatment Outcome Studies (DATOS) adult sample.',10.1177/0193841X07307411,,"b'Longitudinal trajectories for HIV risk were examined over 5 years following treatment among 1,393 patients who participated in the nationwide Drug Abuse Treatment Outcome Studies. Both injection drug use and sexual risk behavior declined over time, with most of the decline occurring between intake and the first-year follow-up. However, results of the application of growth mixture models for both sets of trajectories indicated that a subgroup of individuals reverted to a high-risk behavior over time, with a higher level of risk at the 5-year follow-up than their original risk level at intake. Of clients who were engaged in regular injection drug use at intake, 76% continued to inject drug at a moderate-stable or increased rate during the 5-year follow-up.'",,,Hser,Yih-Ing,YI,,"University of California, Los Angeles Integrated Substance Abuse Programs, USA.",eng,,"Research Support, N.I.H., Extramural",,,United States,Eval Rev,8004942,0193-841X,,,,9,0,ppublish,,NIHMS62155
,,,18091565,,2007,12,20,,,0148-5717,,,Sexually transmitted diseases,Sex Transm Dis,b'Lymphogranuloma venereum proctitis in men who have sex with men is associated with anal enema use and high-risk behavior.',,,"b'Apart from men with LGVP, men with gonorrheal proctitis or proctitis of unknown etiology exhibit high risk behavior. Enema use seems to play a key role in transmission of LGVP, and needs further investigation.'",,,Morré,Servaas A,SA,,"STI Outpatient Clinic, Cluster Infectious Diseases, Public Health Service Amsterdam. The Netherlands. h.j.devries@amc.nl",eng,,"Research Support, Non-U.S. Gov't",,,United States,Sex Transm Dis,7705941,0148-5717,,,,9,0,ppublish,,10.1097/OLQ.0b013e31815abb08
,,,18091092,,2007,12,20,,,0196-206X,,,Journal of developmental and behavioral pediatrics : JDBP,J Dev Behav Pediatr,b'Preadolescent health risk behavior as a function of prenatal cocaine exposure and gender.',,,"b'The findings extend earlier work showing that prenatal cocaine exposure places boys at risk for problems of inhibitory control, emotional regulation, and antisocial behavior. Research is needed to examine whether the effects of prenatal cocaine on health risk behaviors persist into adolescence, when such behaviors tend to increase.'",,,Lewis,Michael,M,,"Department of Psychiatry, Drexel University College of Medicine, Philadelphia, PA, USA. David.Bennett@Drexelmed.edu",eng,,"Research Support, N.I.H., Extramural",,,United States,J Dev Behav Pediatr,8006933,0196-206X,,,,9,0,ppublish,,00004703-200712000-00008
,,,18089515,,2007,12,20,,,0744-8481,,,Journal of American college health : J of ACH,J Am Coll Health,b'Unplanned sexual activity as a consequence of alcohol use: a prospective study of risk perceptions and alcohol use among college freshmen.',,,"b""These findings highlight the role that risk perceptions regarding sexual activity may play in college students' alcohol use.""",,,Macdonald,Tara,T,,"Psychology department, University of Pittsburgh's, Pittsburgh, PA, USA. wmklein@pitt.edu",eng,,Journal Article,,,United States,J Am Coll Health,8214119,0744-8481,,,,9,0,ppublish,,10.3200/JACH.56.3.317-324
,,,18073597,,2007,12,13,,,1529-8809,,,The Journal of trauma,J Trauma,b'The scourge of methamphetamine: impact on a level I trauma center.',,,b'METH use in trauma patients increased significantly and was associated with adverse outcomes and a significant financial burden on our trauma center. Evidence-based prevention efforts must be a priority for trauma centers to help stop the scourge of METH.',,,Paci,Gabrielle M,GM,,"Division of Trauma, Scripps Mercy Hospital, San Diego, California, USA.",eng,,Journal Article,,,United States,J Trauma,0376373,0022-5282,,,,9,0,ppublish,,00005373-200709000-00007
,,,18005322,,2007,11,17,,,0041-1132,,,Transfusion,Transfusion,b'Human immunodeficiency virus-1 infection correlates strongly with herpes simplex virus-2 (genital herpes) seropositivity in South African and United States blood donations.',,,b'HIV-1 infection correlates strongly with HSV-2 seropositivity in US and South African blood donors. Our data describe the characteristics of HSV-2 antibody testing as a surrogate marker for HIV-1 infection and support a facilitating role for HSV-2 infection in HIV-1 transmission.',,,Crookes,Robert L,RL,,"Biomedical Services, Medical Office, American Red Cross, Washington, DC 20006, USA. BenjaminR@usa.redcross.org",eng,,Journal Article,,,United States,Transfusion,0417360,0041-1132,,,,9,0,ppublish,,10.1111/j.1537-2995.2007.01523.x
,,,18001661,,2007,11,16,,,0213-9111,,,Gaceta sanitaria,Gac Sanit,"b'[""Sex buddies"": a high risk behavior for contracting HIV among homo/bisexual men].'",,,"b'Subjective evaluations (e.g. trust, intuition) played a key role in the decision to engage in UAI with <sex buddies> without precise knowledge of their HIV serostatus. Future approaches need to include the role of subjectivity in making decisions related to risk management and the specific contexts (e.g. type of sexual partner) in which UAI takes place.'",,,Fernández-Dávila,Percy,P,,"Stop SIDA, Barcelona, España. percy@stopsida.org",spa,,"Research Support, Non-U.S. Gov't",,,Spain,Gac Sanit,8901623,0213-9111,,,,9,0,ppublish,,13112240
,,,17976564,,2007,11,3,,,0736-4679,,,The Journal of emergency medicine,J Emerg Med,b'Violence prediction in the Emergency Department.',,,"b'The purpose of this study was to examine whether the SAGE assessment survey could predict, within the Emergency Department setting, those youth at risk for engaging in violent behavior. It also examined whether those who test positive for engaging in high-risk violent behavior during the initial baseline SAGE survey were prone to continue this behavior 1 month later. This was an observation, convenience sample of young male and female patients, half of whom had injuries related to violence and half of whom had injuries unrelated to violence, who presented when a research fellow was available. They were given the SAGE aggression assessment survey and questioned about their risk behavior in the past 6 months to 1 year. Those youths were contacted 1 month after enrollment to determine the incidence of continued at-risk behavior. Demographic information was used to contact the patient on follow-up but not for identification purposes. The study was IRB-approved. The setting was a Level I pediatric and adult trauma center in an inner city with 45,000 annual visits. The inclusion criteria were: age 10-24 years, consenting patient or guardian, medically stable, and able to communicate. The exclusion criteria were: those youths who were uncooperative or refused to participate. The comparison between the SAGE overall scores of the 182 subjects with 46% who had injuries related to violence vs. 54% who presented with injuries not related to violence did not show a significant difference. Those who presented with non-violent injuries had an overall score range of 7-8 with a mean of 7.4 and those who presented with violent injuries had an overall scale of 10-11 with a mean of 10.1 out of a possible 12 total. There were, however, significant differences at the .05 or less level when looking at specific questions asking about certain behaviors such as physical fighting, shoving, needing medical attention, and kicking, in the initial survey. At the 1-month follow-up, with 118 subjects, the SAGE tool also showed differences in the areas of physical fighting, shoving, and kicking between the 56% who had injuries not related to violence vs. the 44% who did have violence-related injuries. It identified 18-50% of those who presented with violence-related injuries and who continued to engage in high-risk behavior at the 1-month follow-up. These results indicate that the SAGE survey scores based on the responses to all 12 questions is not effective in identifying those youths at risk for general violent behavior, especially with a high-risk population. A set of four questions from the 12-question SAGE survey, however, was successful at tracking specific types of at-risk behaviors. This indicates that certain questions within the SAGE survey may be effective at tracking those who engage in high-risk violent behavior. These same questions were able to track those who continued to engage in high-risk violent behaviors 1 month later.'",,,Zun,Leslie S,LS,,"School of Policy Studies, Roosevelt University, Chicago, Illinois 60605, USA.",eng,,Journal Article,,,United States,J Emerg Med,8412174,0736-4679,,,,9,0,ppublish,,10.1016/j.jemermed.2007.04.009
,,,17921648,,2007,10,9,,,0028-3886,,,Neurology India,Neurol India,b'Pathobiology of fungal infections of the central nervous system with special reference to the Indian scenario.',,,"b'Ubiquitously present fungi in the environment find a nidus in the human body and adopt its metabolic machinery to be in symbiosis or become pathogenic. Immunocompromised states like human immunodeficiency virus (HIV) / acquired immunodeficiency syndrome (AIDS), systemic neoplasia and organ transplantation have enhanced the frequency of fungal infections. High-risk behavior, IV drug abuse and air travel have led to the emergence of new fungal infections hitherto geographically localized. The pathology in the central nervous system (CNS) is dictated largely by the size of the fungus - the yeast forms, by virtue of their small size enter the microcirculation to cause meningitis and microabscesses, while hyphal forms invade the vasculature to manifest as large pale or hemorrhagic infarcts. The growth kinetics of fungi, the antigenic character of the capsule. the proteases secreted by the mycelial forms and the biochemical milieu in the host also determine clinical manifestations. A hospital-based analysis of the available information from India suggests that in the non-HIV patient population, hyphal forms like Aspergillosis and Zygomycosis are the most common pathogens, while yeast forms like Cryptococcus and Candida are the prime pathogens in cases of HIV/AIDS, the altered macrophage function acting in synergy with suppressed cell-mediated immunity. In Northeastern states, systemic infection by Penicillium marneffei is reported in association with HIV though CNS involvement is not recorded. Although fungal infections of the CNS are reported from various hospitals in India, studies are limited by non-availability of relevant microbiological studies and the reported prevalence data is biased by the surgical practices, availability of postmortem and microbiology and laboratory support. Detailed clinical and mycological investigations related to the interaction between the fungus and host environment is a fertile area of research to understand the basic pathogenetic mechanisms.'",,,Radhakrishnan,V V,VV,,"Department of Neuropathology, National Institute of Mental Health and Neurosciences, Bangalore, India. shankar@nimhans.kar.nic.in",eng,,Review,,,India,Neurol India,0042005,0028-3886,,,,9,0,ppublish,,17921648
,,,17827095,,2007,9,11,,,0272-684X,,,International quarterly of community health education,Int Q Community Health Educ,b'Knowledge of HIV and AIDS among tertiary students in Bangladesh.',,,"b""To examine the levels and predictors of knowledge on HIV and AIDS, a survey was conducted among 392 tertiary level students in the University of Dhaka, Bangladesh. Students demonstrated a high knowledge of transmission and prevention of HIV and AIDS yet with considerable misconception. All students said that unprotected sex with an HIV-positive man or woman can transmit the HIV virus to a negative man or woman but at the same time 43.6% of students believed that there is a preventive vaccine for HIV and 39.8% understood that HIV can be cured if it is diagnosed early. Multivariate regression analysis indicated that the students who had more knowledge on HIV and AIDS were: older boys, fathers having more income, business or service as father's occupation, having more mass media exposure, being senior students, living in a university dormitory, and being students of faculty of arts, social sciences, and science. The findings of this study suggest that a special course on health education, including risk perceptions of HIV and AIDS and issues related to sexual and other high risk behavior, should be included in the course curricula irrespective of disciplines at tertiary levels.""",,,Ferdous,Hasina,H,,"University of Dhaka, Bangladesh. bellal_23@yahoo.com",eng,,Journal Article,,,United States,Int Q Community Health Educ,8010942,0272-684X,,,,9,0,ppublish,,10.2190/IQ.26.3.e
,,,17682938,,2007,8,9,,,1573-3254,,,AIDS and behavior,AIDS Behav,b'Determinants of high-risk sexual behavior during post-exposure prophylaxis to prevent HIV infection.',,,"b'Men who have sex with men (MSM) receiving non-occupational post-exposure prophylaxis (NPEP) to prevent HIV transmission completed interview-assisted questionnaires regarding high-risk behavior in the 6 months prior to NPEP and during the 28-day NPEP period. 21% of participants reported unprotected sex during NPEP, and 11% reported unprotected sex with HIV-positive or HIV status unknown partners. In univariate analyses, unprotected sex during NPEP was associated with prevention fatigue, depression, loss of loved ones to HIV, and a history of engagement with HIV/AIDS service organizations, e.g., receiving services from an HIV-related agency, donating money to HIV-related causes, and reading HIV-related magazines. Logistic regression analyses revealed that the strongest predictor of risk-taking during NPEP was HIV engagement. These data underscore the importance of combining chemoprophylaxis with behavioral interventions that support risk-reduction. Such interventions should not assume that those most engaged with HIV/AIDS service organizations are less likely to engage in risk behavior.'",,,Mayer,Kenneth H,KH,,"Queens College of the City University of New York, 65-30 Kissena Boulevard, Flushing, NY 11367, USA. sarit.golub@qc.cuny.edu",eng,,"Research Support, Non-U.S. Gov't",,,United States,AIDS Behav,9712133,1090-7165,,,,9,0,ppublish,,10.1007/s10461-007-9286-8
,,,17660865,,2007,7,31,,,0025-0244,,,Magyar onkologia,Magy Onkol,b'[Model program for screening oral cancers in the Roma population].',,,"b'Oral cancer has been identified as a significant public health threat. It is reported that about 3,800 new cases of oral cancer are diagnosed in Hungary each year with approximately 1,700 associated deaths. Oral cancer is the 6th most common cancer in men. Most oral cancers are preventable; 75% of oral cancers are related to tobacco use, alcohol use, or use of both substances together. While there is insufficient evidence to support or refute the use of visual examination as a method of screening for oral cancer in the general population, screening in high-risk populations is highly recommended. It was presumed that high-risk behavior including tobacco and alcohol use is one of the characteristics of Roma people. The main aim of the study was to elaborate a screening model program for the Roma population to determine risk factors of oral cancer and establish early diagnosis hence to reduce morbidity and mortality. In the program we planned to survey the risk factors in the target population, establish the diagnosis of oral cancer and/or pre-cancer and direct the patients to health care facilities. First we determined the target population in four Hungarian towns with the help of Roma social workers and local public health officers. We assembled a questionnaire on risk factors. Training for Roma social workers and screening personnel was also accomplished. Screening for oral precancerous lesions and cancer and survey the risk factors in the target population were performed at the same time. Patients screened to be positive were referred to specialists. Altogether 1,146 persons, 656 male and 490 female (age 20-77 years, mean 40 years), participated in the screening; 84% of them reported on some kind of complaints. We have got valid data on risk factors in connection with oral cancer. More than fifty percent of participants did not clean their teeth regularly, 75% were smokers, while 45% drunk alcohol regularly. 1,6% of screened participants had oral lesions that did not require referral to a specialist, while 2.3% of the screened subjects had referable oral mucosal lesions including leukoplakia. The overwhelming majority (93%) of participants screened to be positive did not see dentist regularly. As a conclusion, we elaborated a screening model program, which is applicable for disadvantaged (e.g. Roma) population to determine risk factors of oral cancer and establish early diagnosis hence to reduce morbidity and mortality. We surveyed the risk factors in the target population, established the diagnosis of oral cancer and/or pre-cancer lesions and directed the patients to care facilities. We also assisted them to get appropriate long-term care and follow-up. The importance of screening activities targeted on high-risk population was underlined.'",,,Döbrossy,Lajos,L,,"Semmelweis Egyetem, Közegészségtani Intézet, AOK, 1445 Budapest. csepet@net.sote.hu",hun,,Journal Article,,,Hungary,Magy Onkol,9313833,0025-0244,,,,9,0,ppublish,,HUON.2007.51.2.0095
,,,17653843,,2007,7,27,,,1573-3254,,,AIDS and behavior,AIDS Behav,"b'Heterosexual anal sex among female drug users: U.S. national compared to local Long Beach, California data.'",,,"b'Receptive anal sex is a well-studied Human Immunodeficiency Virus (HIV) high-risk behavior among gay and bisexual men, yet previous research indicates that more women than men may be at risk from heterosexual anal sex (HAS). 1991-1996 data from the National Institute on Drug Abuse (NIDA) Cooperative Agreement (CA) were analyzed to model risk for women who reported having had HAS in the 30 days prior to interview. This model was then tested on recent data (2001-2006) collected on women in Long Beach, California. The multivariate model predicting anal sex in the NIDA CA dataset included sex trading; risk perception for HIV; ever had gonorrhea; sex while high; and drugs used in the last 30 days. African American race/ethnicity and older age were inversely associated with HAS. Risk factors common to both samples of women were number of days used amphetamine in the last month and risk perception for HIV.'",,,Fisher,Dennis G,DG,,"Center for Behavioral Research and Services, California State University, Long Beach, 1090 Atlantic Avenue, Long Beach, CA 90813, USA. greynol2@csulb.edu",eng,,"Research Support, Non-U.S. Gov't",,,United States,AIDS Behav,9712133,1090-7165,,,,9,0,ppublish,,10.1007/s10461-007-9271-2
