PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,25391143,,2015,11,18,,,1661-8564,,,International journal of public health,Int J Public Health,b'Online gaming and risks predict cyberbullying perpetration and victimization in adolescents.',10.1007/s00038-014-0643-x,,"b'Online game use, exposure to violence in media, Internet risk behaviors, and cyber/school bullying experiences can be used to predict the emergence and cessation of youth cyberbullying perpetration and victimization.'",,,Pan,Yun-Chieh,YC,,"Department of Health Promotion and Health Education, National Taiwan Normal University, 162 Ho-Ping E. Rd Sec.1, Taipei, 10610, Taiwan, fongchingchang@ntnu.edu.tw.",eng,,"Research Support, Non-U.S. Gov't",,,Switzerland,Int J Public Health,101304551,1661-8556,,,,6,0,ppublish,,10.1007/s00038-014-0643-x
,,,20869813,,2015,7,18,,,1939-0025,,,The American journal of orthopsychiatry,Am J Orthopsychiatry,b'A conceptual framework for understanding the association between school bullying victimization and substance misuse.',10.1037/ort0000036,,"b'This article reviews current research findings and presents a conceptual framework for better understanding the relationship between bullying victimization (hereafter referred to as victimization) and substance misuse (hereafter referred to as SM) among adolescents. Although victimization and SM may appear to be separate problems, research suggests an intriguing relationship between the 2. We present a brief, empirical overview of the direct association between victimization and adolescent SM, followed by a proposed conceptual framework that includes co-occurring risk factors for victimization and SM within family, peer, and school and community contexts. Next, we discuss potential mediators linking victimization and SM, such as internalizing problems, traumatic stress, low academic performance, and school truancy and absence. We then identify potential moderating influences of age, gender and sex, social supports, and school connectedness that could amplify or abate the association between victimization and SM. Finally, we discuss practice and policy implications.'",,,Smith,Douglas C,DC,,"School of Social Work, University of Illinois at Urbana-Champaign.",eng,,Review,,,United States,Am J Orthopsychiatry,0400640,0002-9432,,,,6,0,ppublish,,NIHMS646915
,,,25536659,,2016,9,2,,,2191-0278,,,International journal of adolescent medicine and health,Int J Adolesc Med Health,b'Prevalence of bullying in secondary schools in Port Harcourt.',/j/ijamh.2015.27.issue-4/ijamh-2014-0038/ijamh-2014-0038.xml,,b'The rate of bullying was found to be very high in secondary schools in Port Harcourt.',,,Opara,Peace Ibo,PI,,,eng,,Journal Article,,,Germany,Int J Adolesc Med Health,8506960,0334-0139,,,,6,0,ppublish,,/j/ijamh.ahead-of-print/ijamh-2014-0038/ijamh-2014-0038.xml
,,,25535256,,2015,3,7,,,1098-4275,,,Pediatrics,Pediatrics,b'Precollege and in-college bullying experiences and health-related quality of life among college students.',10.1542/peds.2014-1798,,b'Various types of bullying experiences occurring before and in college were differentially associated with HRQOL in different domains. These findings underscore the importance of developing school policies and health education initiatives to prevent school bullying and ameliorate its short-term and long-term effects on HRQOL.',,,Huang,Jiun-Hau,JH,,"Institute of Health Policy and Management, and Department of Public Health, College of Public Health, National Taiwan University, Taipei, Taiwan jhuang@ntu.edu.tw.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Pediatrics,0376422,0031-4005,,,,6,0,ppublish,,10.1542/peds.2014-1798
,,,25531584,,2016,2,16,,,1728-0591,,,Journal of child and adolescent mental health,J Child Adolesc Ment Health,b'Does forgiveness mediate the impact of school bullying on adolescent mental health?',10.2989/17280583.2014.955502,,"b'Victimised adolescents who were better able to forgive themselves were more likely to report lower levels of psychopathology, while bullying adolescents who were unable to forgive others were more likely to report higher levels of psychopathology. This suggests a greater role for forgiveness within future research, intervention and policy on bullying. Forgiveness can form a valuable part of preventative and educational anti-bullying programmes.'",,,Raubenheimer,Jacques,J,,"a Department of Psychology , University of Pretoria , Humanities Building, 11th Floor, Room 11-23, Lynnwood Road, Pretoria 0002 , South Africa.",eng,,Journal Article,,,South Africa,J Child Adolesc Ment Health,101242019,1728-0583,,,,6,0,ppublish,,10.2989/17280583.2014.955502
,,,12072121,,2015,10,27,,,1476-5373,,,British dental journal,Br Dent J,b'School bullying and traumatic dental injuries in East London adolescents.',10.1038/sj.bdj.2014.1123,,b'There was no evidence of an association between frequency of school bullying and TDI in this sample of 15-16-year-old adolescents in East London.',,,Bernabé,E,E,,"King's College London Dental Institute at Guy's, King's College and St. Thomas' Hospitals, Division of Population and Patient Health, London, United Kingdom.",eng,,Journal Article,,,England,Br Dent J,7513219,0007-0610,,,,6,0,ppublish,,10.1038/sj.bdj.2014.1123
,,,25525032,,2015,10,28,,,1476-5373,,,British dental journal,Br Dent J,b'Summary of: school bullying and traumatic dental injuries in East London adolescents.',10.1038/sj.bdj.2014.1124,,b'There was no evidence of an association between frequency of school bullying and TDI in this sample of 15-16-year-old adolescents in East London.',,,Freeman,Ruth,R,,University of Dundee.,eng,,Journal Article,,,England,Br Dent J,7513219,0007-0610,,,,6,0,ppublish,,10.1038/sj.bdj.2014.1124
,,,25465652,,2015,7,21,,,1532-8384,,,Comprehensive psychiatry,Compr Psychiatry,b'Verbal school bullying and life satisfaction among Brazilian adolescents: profiles of the aggressor and the victim.',S0010-440X(14)00315-0,,"b'Boys tend to be aggressors and girls tend not to get involved in verbal school bullying. Family satisfaction, self-esteem, self-efficacy, and levels of violence are important factors that can influence the profile of adolescents in relation to verbal school bullying.'",,,Pordeus,Isabela Almeida,IA,,"Department of Pediatric Dentistry and Orthodontics, Universidade Federal de Minas Gerais, Belo Horizonte, MG, Brazil. Electronic address: isabela.pordeus@gmail.com.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Compr Psychiatry,0372612,0010-440X,,,,6,0,ppublish,,10.1016/j.comppsych.2014.11.004
,,,25449447,,2015,9,5,,,1769-664X,,,Archives de pediatrie : organe officiel de la Societe francaise de pediatrie,Arch Pediatr,b'[Psychological violences].',S0929-693X(14)00418-7,,"b""Among the various forms of violence inflicted on a child, psychological violence holds a significant place in terms of frequency, diversity and damage done, as serious and pervasive consequences can be observed on the child's development. This article highlights and assesses the psychological consequences provoked by psychological violences perpetrated by parents, teachers or other children in different situations, such as domestic violence, divorce and school bullying. It also gives some indications for intervention and prevention in those situations.""",,,Leray,M,M,,"Service de pédopsychiatrie, hôpital Trousseau, 26, avenue du Dr-Arnold-Netter, 75012 Paris, France. Electronic address: marie.leray@trs.aphp.fr.",fre,,Journal Article,,,France,Arch Pediatr,9421356,0929-693X,,,,6,0,ppublish,,10.1016/j.arcped.2014.09.003
,,,15769195,,2014,11,25,,,1538-8220,,,Journal of school violence,J Sch Violence,b'Protective Factors Against the Impact of School Bullying Perpetration and Victimization on Young Adult Externalizing and Internalizing Problems.',,,"b'School-based bullying perpetration and victimization is common worldwide and has profound impacts on student behavior and mental health. However, few studies have examined young adult outcomes of bullying perpetration or victimization. Research on factors that protect students who have bullied or been bullied is also lacking. This study examined young adult externalizing and internalizing problems (aged 18-19 years) and adolescent protective factors related to self-reported bullying perpetration and victimization among over 650 Victorians aged 16-17 years. Opportunities for prosocial involvement in the family lessened subsequent involvement in nonviolent antisocial behavior, as an outcome of prior bullying. High academic performance and having strategies to cope with stress reduced young adult depressive symptoms for participants who had been victims of bullying. The implications for bullying prevention and early intervention programs are discussed.'",,,Herrenkohl,Todd I,TI,,"3DL Partnership, School of Social Work, University of Washington, and Social Development Research Group, School of Social Work, University of Washington, Seattle, Washington, USA.",eng,,Journal Article,,,United States,J Sch Violence,101512750,1538-8220,,,,6,0,ppublish,,NIHMS544533
,,,25338255,,2015,2,25,,,0080-6234,,,Revista da Escola de Enfermagem da U S P,Rev Esc Enferm USP,b'[The view of teachers on bullying and implications for nursing].',S0080-62342014000400723,,b'The results point to the construction of intersectoral practices for coping with bullying.',,,Medeiros,Marcelo,M,,"Faculty of Nursing, Universidade Federal de Goiás, Goiânia, GO, Brazil.",por,,Journal Article,,,Brazil,Rev Esc Enferm USP,0242726,0080-6234,,,,6,0,ppublish,,S0080-62342014000400723
,,,25311286,,2015,7,7,,,1878-1888,,,Behavior therapy,Behav Ther,b'Randomized controlled trial of a family intervention for children bullied by peers.',S0005-7894(14)00084-7,,"b""This study examined the effects of a family intervention on victimization and emotional distress of children bullied by peers. The intervention, Resilience Triple P, combined facilitative parenting and teaching children social and emotional skills relevant to developing strong peer relationships and addressing problems with peers. Facilitative parenting is parenting that supports the development of children's peer relationship skills. A randomized controlled trial was conducted with 111 families who reported chronic bullying of children aged 6 to 12 years. Families were randomly allocated to either an immediate start to Resilience Triple P (RTP) or an assessment control (AC) condition. Assessments involving children, parents, teachers, and observational measures were conducted at 0 (pre), 3 (post) and 9 months follow-up. RTP families had significantly greater improvements than AC families on measures of victimization, child distress, child peer and family relationships, including teacher reports of overt victimization (d=0.56), child internalizing feelings (d=0.59), depressive symptoms (d=0.56), child overt aggression towards peers (d=0.51), acceptance by same sex and opposite sex peers (d=0.46/ 0.60), and child liking school (d=0.65). Families in both conditions showed significant improvements on most variables over time including child reports of bullying in the last week reducing to a near zero and indistinguishable from the normative sample. The intervention combining facilitative parenting and social and emotional skills training for children produced better results than the comparison assessment control condition. This study demonstrated that family interventions can reduce victimization and distress and strengthen school efforts to address bullying.""",,,Sanders,Matthew R,MR,,"Parenting and Family Support Centre, The University of Queensland. Electronic address: matts@psy.uq.edu.au.",eng,,"Research Support, Non-U.S. Gov't",,,England,Behav Ther,1251640,0005-7894,,,,6,0,ppublish,,10.1016/j.beth.2014.06.001
,,,25267164,,2015,9,12,,,1873-7757,,,Child abuse & neglect,Child Abuse Negl,b'Bullying among school-age children in the greater Beirut area: risk and protective factors.',S0145-2134(14)00282-8,,"b""This study investigated the prevalence of bullying at schools in the Greater Beirut Area and the extent to which differences in children's sociodemographics, family and school environment, and coping strategies could account for variation in academic achievement, PTSD and emotional and behavioral disorders. Participants were 665 male and female children of mean age 13.8 years. Results indicated that a high proportion of children had been involved in bullying on a regular basis with victims having a higher prevalence ratio than bullies and bully/victims. Verbal bullying including spreading rumors was the most common type of victimization, followed by being rejected from a group. Being bullied about one's religion or sect comprised one of the most common bullying behaviors in schools. Students rarely tried to stop a student from being bullied and teachers were reported to have done relatively little or nothing to counteract bullying. Prevalence of bullying was more among boys than girls. School bullying was not associated with academic achievement or with having difficulties in reading and math. Children who were identified as bully/victim, victim, and bully suffered from PTSD compared to those who were not identified as being involved in bullying The study showed that both bullies and victims are at-risk for short term and long-term adjustment difficulties including hyperactivity, emotional symptoms, conduct problems and peer problems. Child's gender and emotion-focused coping stood out as risk factors for the development of bullying behaviors whereas age, problem-focused coping, family environment, and school environment were significant protective factors.""",,,Khamis,Vivian,V,,"American University of Beirut, Faculty of Arts & Sciences, Department of Education, Bliss Street, P.O. Box 11-0236, Beirut, Lebanon.",eng,,"Research Support, Non-U.S. Gov't",,,England,Child Abuse Negl,7801702,0145-2134,,,,6,0,ppublish,,10.1016/j.chiabu.2014.08.005
,,,25219327,,2014,9,16,,,1098-2337,,,Aggressive behavior,Aggress Behav,b'Money and age in schools: Bullying and power imbalances.',10.1002/ab.21558,,"b'School bullying continues to be a serious problem around the world. Thus, it seems crucial to clearly identify the risk factors associated with being a victim or a bully. The current study focused in particular on the role that age and socio-economic differences between classmates could play on bullying. Logistic and multilevel analyses were conducted using data from 53,316 5th and 9th grade students from a representative sample of public and private Colombian schools. Higher age and better family socio-economic conditions than classmates were risk factors associated with being a bully, while younger age and poorer socio-economic conditions than classmates were associated with being a victim of bullying. Coming from authoritarian families or violent neighborhoods, and supporting beliefs legitimizing aggression, were also associated with bullying and victimization. Empathy was negatively associated with being a bully, and in some cases positively associated with being a victim. The results highlight the need to take into account possible sources of power imbalances, such as age and socio-economic differences among classmates, when seeking to prevent bullying. In particular, interventions focused on peer group dynamics might contribute to avoid power imbalances or to prevent power imbalances from becoming power abuse. Aggr. Behav. 41:280-293, 2015.  2014 Wiley Periodicals, Inc.'",,,Castellanos,Melisa,M,,"Concordia University, Montreal, Canada.",eng,,Journal Article,,,United States,Aggress Behav,7502265,0096-140X,,,,6,1,ppublish,,10.1002/ab.21558
,,,25213749,,2015,4,14,,,1878-4321,,,Women's health issues : official publication of the Jacobs Institute of Women's Health,Womens Health Issues,"b'Association between sexual behaviors, bullying victimization and suicidal ideation in a national sample of high school students: implications of a sexual double standard.'",S1049-3867(14)00085-1,,"b'Results provide some evidence that a sexual double standard exists and may play a prominent role in bullying victimization among girls. Therefore, addressing the sexual double may be important to consider when tailoring school bullying intervention programs.'",,,Clark,Melissa A,MA,,"Department of Epidemiology, School of Public Health, Brown University, Providence, Rhode Island.",eng,,Journal Article,,,United States,Womens Health Issues,9101000,1049-3867,,,,6,0,ppublish,,10.1016/j.whi.2014.06.008
,,,25198616,,2015,9,25,,,1939-1560,,,"School psychology quarterly : the official journal of the Division of School Psychology, American Psychological Association",Sch Psychol Q,"b""To tell or not to tell: what influences children's decisions to report bullying to their teachers?""",10.1037/spq0000078,,"b""Teachers are the primary agents for creating and maintaining a positive classroom climate--and promoting healthy interpersonal relations with, and among, their students (including the prevention of school bullying) is key to achieving this goal. For this study it was posited that students' willingness to report bullying to their teachers is an indicator of the degree to which teachers have successfully created such environments. Data were gathered on 278 (135 boys; 152 girls) ethnically diverse (46.4% Hispanic; 43.5% White; 10.2% Black and Other) 8- to-10-year-old students. Results showed that classrooms in which children reported greater willingness to report bullying evidenced lower levels of victimization. Moreover, believing that teachers would take an active role in intervening, such as by separating involved students or involving parents and principals, was associated with greater willingness to report than child-level characteristics, such as grade, personal blame, and individuals' propensity toward aggression.""",,,Kochenderfer-Ladd,Becky,B,,"T. Denny Sanford School of Social and Family Dynamics, Arizona State University.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Sch Psychol Q,9102245,1045-3830,,,,6,0,ppublish,,10.1037/spq0000078
,,,25196655,,2015,10,8,,,1527-3792,,,The Journal of urology,J. Urol.,b'Bullying and lower urinary tract symptoms: why the pediatric urologist should care about school bullying.',S0022-5347(14)04358-4,,"b'Although bullying exposure is multifactorial, we found that Vancouver Symptom Score can be associated with bullying victimization and perpetrator scores.'",,,Tanaka,Stacy T,ST,,"Division of Pediatric Urology, Vanderbilt University Medical Center and Monroe Carell Jr. Children's Hospital at Vanderbilt, Nashville, Tennessee.",eng,,"Research Support, N.I.H., Extramural",,,United States,J Urol,0376374,0022-5347,,,,6,0,ppublish,,10.1016/j.juro.2014.08.103
,,,25154527,,2015,5,15,,,1746-1561,,,The Journal of school health,J Sch Health,b'Associations between bullying and engaging in aggressive and suicidal behaviors among sexual minority youth: the moderating role of connectedness.',10.1111/josh.12196,,b'The findings highlight the challenges faced by bullied LGB youth. Practitioners should work with school administrators to establish supportive environments for sexual minority youth. Helping victimized LGB youth develop meaningful connections with adults at school can minimize the negative impacts of cyber and school bullying.',,,Bradshaw,Catherine,C,,"Department of Mental Health, Johns Hopkins Bloomberg School of Public Health, 624 N. Broadway, Room 886, Baltimore, MD 21205. jduong@jhsph.edu.",eng,,Journal Article,,,United States,J Sch Health,0376370,0022-4391,,,,6,0,ppublish,,10.1111/josh.12196
,,,25078515,,2014,10,28,,,1543-5474,,,Journal of physical activity & health,J Phys Act Health,b'Associations of school violence with physical activity among U.S. high school students.',10.1123/jpah.2012-0191,,b'Bullying victimization emerged as a potentially important risk factor for insufficient PA. Schools should consider the role of violence in initiatives designed to promote PA.',,,Lee,Sarah M,SM,,"Division of Adolescent and School Health, Centers for Disease Control and Prevention, Centers for Disease Control and Prevention, Atlanta, GA.",eng,,Journal Article,,,United States,J Phys Act Health,101189457,1543-3080,,,,6,0,ppublish,,10.1123/jpah.2012-0191
,,,23721758,,2015,11,10,,,1932-6203,,,PloS one,PLoS ONE,"b'Associations between cyberbullying and school bullying victimization and suicidal ideation, plans and attempts among Canadian schoolchildren.'",10.1371/journal.pone.0102145,,"b'These findings support an association between both cyberbullying and school bullying victimization and risk of suicidal ideation, plans and attempts. The mediating role of depression on these links justifies the need for addressing depression among victims of both forms of bullying to prevent the risk of subsequent suicidal behaviours.'",,,Xu,Hao,H,,"Eastern Ontario Health Unit, Cornwall, Ontario, Canada.",eng,,Journal Article,,,United States,PLoS One,101285081,1932-6203,,,,6,0,epublish,,PMC4116124
,,,24972719,,2015,7,21,,,1873-7757,,,Child abuse & neglect,Child Abuse Negl,b'Is involvement in school bullying associated with general health and psychosocial adjustment outcomes in adulthood?',S0145-2134(14)00213-0,,"b'The aim was to examine prospectively associations between bullying involvement at 14-15 years of age and self-reported general health and psychosocial adjustment in young adulthood, at 26-27 years of age. A large representative sample (N=2,464) was recruited and assessed in two counties in Mid-Norway in 1998 (T1) and 1999/2000 (T2) when the respondents had a mean age of 13.7 and 14.9, respectively, leading to classification as being bullied, bully-victim, being aggressive toward others or non-involved. Information about general health and psychosocial adjustment was gathered at a follow-up in 2012 (T4) (N=1,266) with a respondent mean age of 27.2. Logistic regression and ANOVA analyses showed that groups involved in bullying of any type in adolescence had increased risk for lower education as young adults compared to those non-involved. The group aggressive toward others also had a higher risk of being unemployed and receiving any kind of social help. Compared with the non-involved, those being bullied and bully-victims had increased risk of poor general health and high levels of pain. Bully-victims and those aggressive toward others during adolescence subsequently had increased risk of tobacco use and lower job functioning than non-involved. Further, those being bullied and aggressive toward others had increased risk of illegal drug use. Relations to live-in spouse/partner were poorer among those being bullied. Involvement in bullying, either as victim or perpetrator, has significant social costs even 12 years after the bullying experience. Accordingly, it will be important to provide early intervention for those involved in bullying in adolescence.'",,,Sund,A M,AM,,"Norwegian University of Science and Technology, Faculty of Medicine, The Regional Centre for Child and Youth Mental Health and Child Welfare (RKBU), Trondheim, Norway; St. Olav Hospital, Trondheim, Norway.",eng,,"Research Support, Non-U.S. Gov't",,,England,Child Abuse Negl,7801702,0145-2134,,,,6,0,ppublish,,10.1016/j.chiabu.2014.06.001
,,,24928254,,2015,9,1,,,1552-6518,,,Journal of interpersonal violence,J Interpers Violence,"b'School bullying, low self-control, and opportunity.'",10.1177/0886260514536281,,"b""The theory of low self-control has been shown to be a valid predictor of a wide variety of criminal and deviant behaviors. However, a limited number of studies were conducted to understand the relationship between low self-control and bullying and the effects of opportunity factors (i.e., parental supervision, association with other bullies, negative school environment, and disciplinary measures used by teachers) on bullying in the context of low self-control theory. The present study, using a sample of nearly 300 youths, examined the effects of low self-control and opportunity factors on various types of bullying behaviors. Results indicated that youths with low self-control were likely to physically and psychologically bully, consistent with the theory's prediction. When opportunity measures were introduced, they were stronger explanations of bullying than low self-control, especially association with other bullies and youth who experienced disciplinary measures by their teacher. Negative school environment was a significant predictor of psychological bullying but not for physical bullying. Theoretical and policy implications are discussed.""",,,Alarid,Leanne Fiftal,LF,,"University of Texas at El Paso, USA.",eng,,Journal Article,,,United States,J Interpers Violence,8700910,0886-2605,,,,6,0,ppublish,,10.1177/0886260514536281
,,,24884451,,2016,11,10,,,1939-1560,,,"School psychology quarterly : the official journal of the Division of School Psychology, American Psychological Association",Sch Psychol Q,b'A latent class growth analysis of school bullying and its social context: the self-determination theory perspective.',10.1037/spq0000067,,"b'The contribution of social context to school bullying was examined from the self-determination theory perspective in this longitudinal study of 536 adolescents from 3 secondary schools in Hong Kong. Latent class growth analysis of the student-reported data at 5 time points from grade 7 to grade 9 identified 4 groups of students: bullies (9.8%), victims (3.0%), bully-victims (9.4%), and typical students (77.8%). There was a significant association between academic tracking and group membership. Students from the school with the lowest academic performance had a greater chance of being victims and bully-victims. Longitudinal data showed that all 4 groups tended to report less victimization over the years. The victims and the typical students also had a tendency to report less bullying over the years, but this tendency was reversed for bullies and bully-victims. Perceived support from teachers for relatedness significantly predicted membership of the groups of bullies and victims. Students with higher perceived support for relatedness from their teachers had a significantly lower likelihood of being bullies or victims. The findings have implications for the theory and practice of preventive interventions in school bullying.'",,,Zhang,Xiao,X,,"Department of Early Childhood Education, Hong Kong Institute of Education.",eng,,"Research Support, Non-U.S. Gov't",,,United States,Sch Psychol Q,9102245,1045-3830,,,,6,0,ppublish,,10.1037/spq0000067
,,,19621072,,2014,7,26,,,1541-0048,,,American journal of public health,Am J Public Health,b'Socioeconomic status and bullying: a meta-analysis.',10.2105/AJPH.2014.301960,,"b""We examined whether socioeconomic status (SES) could be used to identify which schools or children are at greatest risk of bullying, which can adversely affect children's health and life. We conducted a review of published literature on school bullying and SES. We identified 28 studies that reported an association between roles in school bullying (victim, bully, and bully-victim) and measures of SES. Random effects models showed SES was weakly related to bullying roles. Adjusting for publication bias, victims (odds ratio [OR] = 1.40; 95% confidence interval [CI] = 1.24, 1.58) and bully-victims (OR = 1.54; 95% CI = 1.36, 1.74) were more likely to come from low socioeconomic households. Bullies (OR = 0.98; 95% CI = 0.97, 0.99) and victims (OR = 0.95; 95% CI = 0.94, 0.97) were slightly less likely to come from high socioeconomic backgrounds. SES provides little guidance for targeted intervention, and all schools and children, not just those with more socioeconomic deprivation, should be targeted to reduce the adverse effects of bullying.""",,,Wolke,Dieter,D,,"Neil Tippett and Dieter Wolke are with the Department of Psychology, University of Warwick, Coventry, United Kingdom.",eng,,Review,,,United States,Am J Public Health,1254074,0090-0036,,,,6,0,ppublish,,PMC4061998
,,,14631879,,2014,12,15,,,1532-8384,,,Comprehensive psychiatry,Compr Psychiatry,"b'School bullying, cyberbullying, or both: correlates of teen suicidality in the 2011 CDC Youth Risk Behavior Survey.'",S0010-440X(14)00025-X,,"b""While school bullying has been shown to be associated with depression and suicidality among teens, the relationship between these outcomes and cyberbullying has not been studied in nationally representative samples. Data came from the 2011 CDC Youth Risk Behavior Survey (YRBS), a nationally representative sample of high-school students (N=15,425). We calculated weighted estimates representative of all students in grades 9-12 attending school in the US. Logistic regression was used to calculate adjusted odds ratios. Overall, girls are more likely to be report being bullied (31.3% vs. 22.9%), in particularly to be cyberbullied (22.0% vs. 10.8%), while boys are only more likely to report exclusive school bullying (12.2% vs. 9.2%). Reports of 2-week sadness and all suicidality items were highest among teens reporting both forms of bullying, followed by those reporting cyberbullying only, followed by those reporting school bullying only. For example, among those reporting not being bullied 4.6% reported having made a suicide attempt, compared to 9.5% of those reporting school bullying only (adjusted odd ratio (AOR) 2.3, 95% C.I. 1.8-2.9), 14.7% of those reporting cyberbullying only (AOR 3.5 (2.6-4.7)), and 21.1% of those reporting victimization of both types of bullying (AOR 5.6 (4.4-7)). Bullying victimization, in school, cyber, or both, is associated with higher risk of sadness and suicidality among teens. Interventions to prevent school bullying as well as cyberbullying are needed. When caring for teens reporting being bullied, either at school or in cyberbullying, it's important to screen for depression and suicidality.""",,,Castro,Juan,J,,"Psychiatric Research Institute, University of Arkansas for Medical Sciences, Little Rock, AR.",eng,,Journal Article,,,United States,Compr Psychiatry,0372612,0010-440X,,,,6,0,ppublish,,NIHMS588876
,,,24768163,,2015,5,15,,,1879-1972,,,The Journal of adolescent health : official publication of the Society for Adolescent Medicine,J Adolesc Health,"b'School violence and bullying among sexual minority high school students, 2009-2011.'",S1054-139X(14)00114-1,,"b'Sexual minority students still routinely experience more school victimization than their heterosexual counterparts. The implementation of comprehensive, evidence-based programs and policies has the ability to reduce school violence and bullying, especially among sexual minority students.'",,,McManus,Tim,T,,"Division of Adolescent and School Health, Centers for Disease Control and Prevention, Atlanta, Georgia.",eng,,Journal Article,,,United States,J Adolesc Health,9102136,1054-139X,,,,6,0,ppublish,,10.1016/j.jadohealth.2014.03.002
,,,24746660,,2015,1,6,,,1095-8304,,,Appetite,Appetite,b'Breakfast skipping is associated with cyberbullying and school bullying victimization. A school-based cross-sectional study.',S0195-6663(14)00172-X,,"b""Breakfast skipping is a health concern that has well-known negative consequences physically and psychologically. It is therefore important to understand why children skip breakfast. The purpose of this study was to establish whether the experience of bullying and cyberbullying impacts upon breakfast skipping and to further evaluate whether the inability for youths to cope with bullying victimization affects their mental health (depression), and in turn predicts breakfast skipping. Data were obtained from the Eastern Ontario 2011 Youth Risk Behaviour Survey, a cross-sectional regional school-based survey of middle and high school students (11-20 years old) across the five counties of Eastern Ontario, Canada (N = 3035). Self-reported data about children's experiences of bullying victimization, breakfast eating habits, socio-economical status, depression, and other risk behaviours were analysed. Approximately half of the participants (50.4%) reported not eating breakfast on a regular basis: 26.3% and 24.1% reported often (usually eat breakfast three times or more per week) and frequent (usually eat breakfast twice a week or less) breakfast skipping behaviour, respectively. Victims of both cyberbullying and school bullying presented greater likelihood of often (adjusted relative risk ratio (RR) = 1.55; 95% confidence interval (CI) = 1.17-2.06) and frequent (RR = 1.97; 95% CI = 1.28-3.03) breakfast skipping. Mediation analysis further showed that depression fully mediated the relationship between school bullying victimization and frequent breakfast skipping. Moreover, depression partially mediated the associations between both cyberbullying and school bullying with frequent breakfast skipping. These findings highlight the potential interrelationships between cyberbullying, school bullying and depression in predicting unhealthy breakfast skipping behaviour in children.""",,,Shi,Yuanfeng F,YF,,"Eastern Ontario Health Unit, Cornwall, Ontario, Canada.",eng,,Journal Article,,,England,Appetite,8006808,0195-6663,,,,6,0,ppublish,,10.1016/j.appet.2014.04.007
,,,24687763,,2014,9,10,,,1558-9129,,,"Language, speech, and hearing services in schools",Lang Speech Hear Serv Sch,b'Bullying: what speech-language pathologists should know.',10.1044/2013_LSHSS-13-0013,,b'SLPs can and should help to create an inclusive environment for all students while addressing bullying of students with communication disorders via therapeutic activities.',,,Hughes,Stephanie,S,,,eng,,Review,,,United States,Lang Speech Hear Serv Sch,0323431,0161-1461,,,,6,0,ppublish,,10.1044/2013_LSHSS-13-0013
,,,22867436,,2016,9,30,,,0973-7693,,,Indian journal of pediatrics,Indian J Pediatr,b'Aggression in schools: psychosocial outcomes of bullying among Indian adolescents.',10.1007/s12098-014-1378-7,,"b'Bullying and victimization was widespread among the Indian school going youth. Given the concurrent psychosocial adjustment problems associated with bullying, there is an urgent need for developing intervention programs and sensitizing school personnel.'",,,Sidhu,Manjit,M,,"Department of Pediatrics, Post Graduated Institute of Medical Education and Research, Chandigarh, 160012, India, pmalhi18@hotmail.com.",eng,,Journal Article,,,India,Indian J Pediatr,0417442,0019-5456,,,,6,0,ppublish,,10.1007/s12098-014-1378-7
,,,17195728,,2014,3,19,,,1682-024X,,,Pakistan journal of medical sciences,Pak J Med Sci,b'Trauma experience of youngsters and Teens: A key issue in suicidal behavior among victims of bullying?',10.12669/pjms.301.4072,,"b'A literature search was carried out using 4 databases, without date description including: PubMed, PsychInfo, Medline and Google Scholar. The search terms contained: bullying, suicide and bullying, suicide in teens, school bullying, and peer victimization. An initial search generated about 97 articles; however, only 28 articles were appropriate for inclusion in the current review. Inclusion criteria was (1) Cross-sectional studies published from 1997-2013. (2)Study based on school bullying and suicidal risk in adolescents and teens 18 years or less (3)Studies had enough information to calculate effect sizes that did include a control group. (4) Studies based on gender discrimination. Papers that focused on specific populations, that did not include quantitative data, that did not use a control group of non-bullied subjects and studies based on cyber bullying, studies with longitudinal design were excluded. The risk of suicide attempts was higher in girls, who were involved in bullying, either as the victim or perpetrator, than in boys. Depression, feelings of hopelessness and loneliness can develop in the child after being bullied for long periods of time; these feelings are indirectly related to suicidal ideation and attempts. Involvement in bullying increases the likelihood of suicidal ideation and attempts in children and teenagers.'",,,Azim,Fatima,F,,"FatimaAzim,MD, Consultant Psychiatrist, VA Veterans North Texas Health Care System, Dallas Texas,USA.",eng,,Review,,,Pakistan,Pak J Med Sci,100913117,1681-715X,,,,6,1,ppublish,,PMC3955573
