PubmedArticleSet,PubmedArticle,MedlineCitation,PMID,DateRevised,Year,Month,Day,Article,Journal,ISSN,JournalIssue,PubDate,Title,ISOAbbreviation,ArticleTitle,ELocationID,Abstract,AbstractText,AuthorList,Author,LastName,ForeName,Initials,AffiliationInfo,Affiliation,Language,PublicationTypeList,PublicationType,ArticleDate,MedlineJournalInfo,Country,MedlineTA,NlmUniqueID,ISSNLinking,PubmedData,History,PubMedPubDate,Hour,Minute,PublicationStatus,ArticleIdList,ArticleId
,,,30396969,,2018,11,14,,,1791-7530,,,Anticancer research,Anticancer Res.,b'Atypical Femoral Fractures (AFF) from Bone Remodeling Agents in Patients with Cancer.',10.21873/anticanres.13005,,"b'Anti-resorptive drugs like bisphosphonates (BP) and denosumab are widely used for prevention and treatment of skeletal diseases, such as osteoporosis and bone metastases and mainly work through the prevention of osteoclast-mediated bones resorption. BP can lead to atypical femoral fractures (AFF) that is a rare, easily misdiagnosed treatment-related complication with great impact on the quality of life of patients. We present a concise review of the literature on BP related AFF based on the cases of 3 breast cancer patients that reflect the diagnostic pitfall of this rare entity. In conclusion, breast cancer patients very often are exposed to BP use and are at risk of developing AFF.'",,,Razis,Evangelia,E,,"3rd Department of Oncology, Hygeia Hospital, Athens, Greece.",eng,,Journal Article,,,Greece,Anticancer Res,8102988,0250-7005,,,,6,0,ppublish,,10.21873/anticanres.13005
,,,30396825,,2018,11,7,,,1934-8150,,,Research in social & administrative pharmacy : RSAP,Res Social Adm Pharm,b'Routine opioid outcome monitoring in community pharmacy: Pilot implementation study protocol.',10.1016/j.sapharm.2018.10.024,,"b""Our study will examine changes in pharmacists' knowledge and confidence to deliver the SBI. Through the implementation pilot, we will establish the feasibility and acceptability of a pharmacist SBI that aims to improve monitoring and clinical management of patients who are prescribed opioids.""",,,Ritter,Alison,A,,"National Drug and Alcohol Centre, University of New South Wales, Sydney, Australia; Drug Policy Modelling Program, University of New South Wales, Sydney, Australia.",eng,,Journal Article,,,United States,Res Social Adm Pharm,101231974,1551-7411,,,,6,0,aheadofprint,,10.1016/j.sapharm.2018.10.024
,,,30396447,,2018,11,7,,,1556-4088,,,Sleep medicine clinics,Sleep Med Clin,b'Pediatric Considerations for Dental Sleep Medicine.',10.1016/j.jsmc.2018.08.002,,"b'Pediatric obstructive sleep apnea (OSA) is a serious medical condition with numerous health consequences. Dentists are well suited to recognize and provide medical referrals for pediatric patients at risk for OSA. Timely dental sleep medicine interventions may improve signs and symptoms of OSA in growing children. Orthodontic and dentofacial orthopedic treatment may decrease obstructive respiratory events in some pediatric patients. Palatal expansion may be part of a comprehensive orthodontic treatment plan to correct a malocclusion and treat OSA. Orthognathic surgery, mandibular advancement devices, and oropharyngeal exercises may have a role in the management of OSA in pediatric and adolescent patients.'",,,Camacho,Macario,M,,"Uniformed Service Health Science University, Division of Otolaryngology, Head and Neck Surgery, Tripler Army Medical Center, 1 Jarrett White Road, Honolulu 96859, Hawaii.",eng,,Review,,,United States,Sleep Med Clin,101271531,1556-407X,,,,6,0,ppublish,,10.1016/j.jsmc.2018.08.002
,,,19893315,,2018,11,7,,,1741-7015,,,BMC medicine,BMC Med,"b'Gestational weight gain charts for different body mass index groups for women in Europe, North America, and Oceania.'",10.1186/s12916-018-1189-1,,b'Gestational weight gain patterns are strongly related to pre-pregnancy body mass index. The derived charts can be used to assess gestational weight gain in etiological research and as a monitoring tool for weight gain during pregnancy in clinical practice.',,,Jaddoe,Vincent W V,VWV,,"Department of Epidemiology, Erasmus MC, University Medical Center Rotterdam, Rotterdam, the Netherlands. v.jaddoe@erasmusmc.nl.",eng,,Journal Article,,,England,BMC Med,101190723,1741-7015,,,,6,0,epublish,,PMC6217770
,,,30396098,,2018,11,6,,,1873-6327,,,Addictive behaviors,Addict Behav,b'Testing a brief motivational-interviewing educational commitment module for at-risk college drinkers: A randomized trial.',10.1016/j.addbeh.2018.10.028,,"b'The differential efficacy between the BASICS and BASICS+EC conditions compared to the Information condition reinforces the utility of in-person feedback modalities as more intensive indicated prevention strategies for at-risk college drinkers. The limited differential efficacy for BASICS+EC compared to BASICS suggests a brief MI module for the academic/vocational aspects of the student role is not associated with greater long-term drink and harm reduction. Future research should examine more intensive educational commitment modalities, the utility of on-going academic goal and action feedback, and mechanisms of differential efficacy across intervention groups.'",,,Vo,Phuong T,PT,,"Michigan State University, Department of Psychology, United States.",eng,,Journal Article,,,England,Addict Behav,7603486,0306-4603,,,,6,0,aheadofprint,,10.1016/j.addbeh.2018.10.028
,,,30395981,,2018,11,6,,,1873-4332,,,Journal of pediatric and adolescent gynecology,J Pediatr Adolesc Gynecol,"b'The Female Athlete Triad: A Comparison of Knowledge and Risk in Adolescent and Young Adult Figure Skaters, Dancers and Runners.'",10.1016/j.jpag.2018.10.007,,"b'Most athletes were at risk of the Triad but few knew about it. Dancers were at higher risk compared with figure skaters and runners. Efforts should be made to raise awareness of the Triad among athletes, parents, and coaches, with special attention paid to the dance community.'",,,Coupey,Susan M,SM,,"Division of Adolescent Medicine, Department of Pediatrics, Children's Hospital at Montefiore, 3415 Bainbridge Ave, Bronx, NY, USA 10467. Electronic address: scoupey@montefiore.org.",eng,,Journal Article,,,United States,J Pediatr Adolesc Gynecol,9610774,1083-3188,,,,6,0,aheadofprint,,10.1016/j.jpag.2018.10.007
,,,30395795,,2018,11,6,,,1521-0669,,,Pediatric hematology and oncology,Pediatr Hematol Oncol,b'Post traumatic stress symptoms in parents of children with cancer: A mediation model.',10.1080/08880018.2018.1524954,,"b'Rumination was identified as a mediator between the relationship of illness uncertainty and PTSS. These findings underscore the importance of rumination in caregivers of children with cancer, as a potential construct for identifying caregivers at risk of PTSS, and as a possible mechanism for targeted intervention.'",,,Mullins,Larry L,LL,,"a Department of Psychology , Oklahoma State University , Stillwater , OK , USA.",eng,,Journal Article,,,England,Pediatr Hematol Oncol,8700164,0888-0018,,,,6,0,aheadofprint,,10.1080/08880018.2018.1524954
,,,30395775,,2018,11,6,,,1532-2491,,,Substance use & misuse,Subst Use Misuse,"b'Developmental pathways of adolescent cannabis use: Risk factors, outcomes and sex-specific differences.'",10.1080/10826084.2018.1517177,,"b'Specific facets of psychopathology may confer unique associations with CU across development, including the initiation and exacerbation of CU during adolescence.'",,,Gonzalez,Raul,R,,"a Department of Psychology , Center for Children and Families, Florida International University , Miami , Florida , USA.",eng,,Journal Article,,,England,Subst Use Misuse,9602153,1082-6084,,,,6,0,aheadofprint,,10.1080/10826084.2018.1517177
,,,28633874,,2018,11,6,,,1932-6203,,,PloS one,PLoS ONE,b'Validity of DXA body volume equations in a four-compartment model for adults with varying body mass index and waist circumference classifications.',10.1371/journal.pone.0206866,,"b'The purpose of this investigation was to determine the validity of 4-compartment (4C) model body fat percent (BF%) estimates when using dual energy x-ray absorptiometry (DXA) derived body volume (BV) equations (4C-DXA1 and 4C-DXA2) in adults with varying body mass index (BMI) and waist circumference (WC) classifications. Each model was compared to a criterion 4C model with air-displacement plethysmography (ADP) generated BV (4C-ADP). Participants were categorized as normal weight (n = 40; NW = BMI<25.0kg/m2); overweight (n = 40; OWBMI = BMI25.0 kg/m2); and overweight with at-risk WC (n = 35; OWBMI+WC = BMI25.0 kg/m2 and WC88.0cm for women and 102.0cm for men). 4C-DXA1 produced lower BF% than that derived using the 4C-ADP in NW (CE = -3.0%; p<0.001) while 4C-DXA2 was significantly higher (CE = 4.8%; p<0.001). The SEE and 95% limits of agreement (LOA) were lower for 4C-DXA2 (1.24% and 2.5%, respectively) than 4C-DXA1 (2.59% and 5.0%, respectively) and proportional bias was present for both (p<0.05). 4C-DXA1 BF% was not significant in OWBMI (CE = -0.5%; p = 0.112) whereas 4C-DXA2 was higher (CE = 4.5%; p<0.001). The SEE and 95% LOA were lower for 4C-DXA2 (1.20% and 2.9%, respectively) than 4C-DXA1 (1.92% and 3.9%, respectively) in OWBMI. Proportional bias was present for 4C-DXA1 (p = 0.007), but not 4C-DXA2 (p = 0.832). 4C-DXA1 and 4C-DXA2 produced significantly higher BF% in OWBMI+WC (CE = 2.2 and 2.3%, respectively; both p<0.001). The SEE and 95% LOA remained lower for 4C-DXA2 (1.15% and 2.5%, respectively) than 4C-DXA1 (1.84% and 3.8%, respectively). There was proportional bias for 4C-DXA2 (p = 0.020), but not 4C-DXA1 (p = 0.183) in OWBMI+WC. Only one prediction model (i.e., 4C-DXA1 in OWBMI+WC) revealed valid estimates of BF%. Practitioners are encouraged to use criteria for both BMI and WC when utilizing DXA-derived BV in 4C-models for normal and overweight populations.'",,,McLester,John R,JR,,"Department of Exercise Science and Sport Management, Kennesaw State University, Kennesaw, Georgia, United States of America.",eng,,Journal Article,,,United States,PLoS One,101285081,1932-6203,,,,6,0,epublish,,PMC6218073
,,,30395564,,2018,11,6,,,1935-2735,,,PLoS neglected tropical diseases,PLoS Negl Trop Dis,b'A comparison of Zika and dengue outbreaks using national surveillance data in the Dominican Republic.',10.1371/journal.pntd.0006876,,"b'Evidence suggests little impact of existing dengue immunity on reported attack rates of Zika at the population level. Confounding of R0 and incident risk calculations by sex-specific over-reporting can alter the reliability of epidemiological metrics, which could be addressed using associated proxy syndromes or conditions to explore seemingly sex-skewed incidence. The findings indicate that community awareness campaigns, through influencing short-term health seeking behaviour, remain the most plausible mechanism behind increased reporting among women of reproductive age, although biological susceptibility cannot yet be ruled out. Media campaigns and screening are therefore recommended for women of reproductive age during Zika outbreaks. Future research should focus on clinical Zika outcomes among dengue seropositive individuals.'",,,Skewes,Ronald,R,,"Department of Public Health, Ministry of Health, Santo Domingo, Dominican Republic.",eng,,Journal Article,,,United States,PLoS Negl Trop Dis,101291488,1935-2727,,,,6,0,epublish,,PNTD-D-18-00402
,,,30395523,,2018,11,6,,,1939-2869,,,Cleveland Clinic journal of medicine,Cleve Clin J Med,b'Influenza update 2018-2019: 100 years after the great pandemic.',10.3949/ccjm.85a.18095,,"b'Four influenza pandemics, starting with the historic 1918 pandemic, have killed thousands of people around the world. Vaccination, still the most important means of preventing influenza, is currently recommended yearly for all people age 6 months and older, with a goal of vaccinating 80% of all Americans and 90% of at-risk populations. Neuraminidase inhibitors are underused, and a new drug with a different mechanism of action, baloxavir marboxil, is expected to be approved soon in the United States.'",,,Mossad,Sherif Beniameen,SB,,"Professor of Medicine, Cleveland Clinic Lerner College of Medicine of Case Western Reserve University, Cleveland, OH, USA.",eng,,Review,,,United States,Cleve Clin J Med,8703441,0891-1150,,,,6,0,ppublish,,10.3949/ccjm.85a.18095
,,,30395354,,2018,11,6,,,1528-1167,,,Epilepsia,Epilepsia,b'Cognitive outcomes following epilepsy in infancy: A longitudinal community-based study.',10.1111/epi.14589,,"b'These findings demonstrate the following: (1) infants who are performing poorly at baseline continue to display impaired development at follow-up, (2) these children are delayed across a range of neuropsychological functions, and (3) a high number of seizures close to initial diagnosis and continuing seizures at follow-up independently predict cognitive impairment. These findings help to identify those infants with new-onset epilepsy who are most at risk for poor developmental outcome and suggest that multimodal interventions should be instituted early in the course of the disorder to improve outcomes.'",,,de Haan,Michelle,M,,"University College London Great Ormond Street Institute of Child Health, London, UK.",eng,,Journal Article,,,United States,Epilepsia,2983306R,0013-9580,,,,6,0,aheadofprint,,10.1111/epi.14589
,,,30395346,,2018,11,6,,,1526-4637,,,"Pain medicine (Malden, Mass.)",Pain Med,b'Use of a Screening Questionnaire to Identify Patients at Risk of Hyperglycemia Prior to Steroid Injection Therapy.',10.1093/pm/pnx209,,"b'More than 60% of the patients screened had high risk of having inadequately treated DM. Thus, routine screening for DM should be considered in patients prior to treatment involving corticosteroids. The study questionnaire is a potentially cost-effective initial screening tool to determine which patients should undergo laboratory testing.'",,,Hamill-Ruth,Robin,R,,"Pain Management Center, University of Virginia Health System, Charlottesville, Virginia, USA.",eng,,Journal Article,,,England,Pain Med,100894201,1526-2375,,,,6,0,ppublish,,10.1093/pm/pnx209
,,,30395335,,2018,11,6,,,1613-9860,,,Translational behavioral medicine,Transl Behav Med,b'Evidence for increased surveillance of executive functioning in adolescent and young adult survivors of childhood cancer.',10.1093/tbm/iby100,,"b""Comprehensive long-term follow-up (LTFU) for survivors of childhood cancer is critical for reducing morbidity and mortality. Current standards recommend screening all survivors for psychological and academic problems and certain survivors for neurocognitive problems based upon treatment exposures. This study aimed to determine if differences exist in executive functioning (EF) based on treatment exposures and characterize relationships between EF, treatment exposure, and internalizing problems. Participants included adolescent and young adult (AYA) survivors (N = 70) of non-central nervous system cancer, aged 14-21 presenting for LTFU. Patient-reported data were obtained on survivors' EF, internalizing symptoms, academic performance, and educational supports. Children's Oncology Group's LTFU Guidelines classified survivors as at risk or not at risk for neurocognitive deficits based on treatment exposures. Group differences, relationships, and moderation by risk group were examined. No differences were found in EF, internalizing symptoms, academic performance, or educational supports between survivors who were at risk versus those not at risk for neurocognitive deficits. Problems with EF predicted internalizing symptoms, an effect that was moderated by risk group (R2= .64 for AYA self-report; R2 = .38 for parent-proxy report). Survivors with poorer EF experienced higher levels of internalizing symptoms. These data indicate that current screening practices may not identify survivors who are not at risk for neurocognitive deficits, yet struggle with EF. Survivor care providers should consider universal screening for EF problems in AYAs, regardless of treatment exposure history. Clinical assessment of internalizing problems in survivors with EF problems is also recommended.""",,,Gilleland Marchak,Jordan,J,,"Department of Pediatrics, Emory University School of Medicine, Atlanta, GA, USA.",eng,,Journal Article,,,England,Transl Behav Med,101554668,1613-9860,,,,6,0,aheadofprint,,10.1093/tbm/iby100
,,,30395090,,2018,11,6,,,1528-1159,,,Spine,Spine,b'Predictors of Extended Length of Hospital Stay in Adolescent Idiopathic Scoliosis Patients Undergoing Posterior Segmental Instrumented Fusion: An Analysis of 407 Surgeries Performed at a Large Academic Center.',10.1097/BRS.0000000000002919,,b'3.',,,Goodwin,Ryan C,RC,,"Department of Orthopedic Surgery, Cleveland Clinic, Cleveland, OH.",eng,,Journal Article,,,United States,Spine (Phila Pa 1976),7610646,0362-2436,,,,6,0,aheadofprint,,10.1097/BRS.0000000000002919
,,,30395022,,2018,11,6,,,1948-965X,,,The journal of nursing research : JNR,J Nurs Res,b'Knowledge of the Warning Signs of Foot Ulcer Deterioration Among Patients With Diabetes.',10.1097/jnr.0000000000000258,,b'The questionnaire showed adequate validity and reliability and thus may be used by healthcare practitioners and researchers to assess the knowledge of at-risk patients regarding the warning signs of diabetic foot ulcer deterioration. Patient education regarding the importance of timely treatment seeking and warning signs should be promoted.',,,Weng,Li-Chueh,LC,,"PhD, RN, Associate Professor, School of Nursing, College of Medicine, Chang Gung University, and Associate Research Fellow, Department of General Surgery, Chang Gung Memorial Hospital.",eng,,Journal Article,,,China (Republic : 1949- ),J Nurs Res,101128757,1682-3141,,,,6,0,ppublish,,00134372-201812000-00008
,,,30394938,,2018,11,6,,,1531-6963,,,Current opinion in rheumatology,Curr Opin Rheumatol,b'Osteoarthritis following meniscus and ligament injury: insights from translational studies and animal models.',10.1097/BOR.0000000000000566,,"b'The molecular metabolic state of the meniscus/ACL after injury is associated with several biological factors. The limited studies to date provide initial evidence on the early molecular manifestations of injury, suggesting possible mechanisms for further study.'",,,Sandell,Linda J,LJ,,"Department of Biomedical Engineering, Washington University School of Engineering & Applied Science, St. Louis, Missouri, USA.",eng,,Journal Article,,,United States,Curr Opin Rheumatol,9000851,1040-8711,,,,6,0,aheadofprint,,10.1097/BOR.0000000000000566
,,,30394908,,2018,11,6,,,1531-7080,,,Current opinion in cardiology,Curr. Opin. Cardiol.,b'The importance of genetics and genetic counselors in the evaluation of patients with bicuspid aortic valve and aortopathy.',10.1097/HCO.0000000000000586,,b'Identifying cases of BAV with an identifiable genetic cause can significantly impact patients and family members. The list of associated genes is constantly growing. Genetic counselors have an important role in the evaluation of families at risk of BAV.',,,Benheim,Alan,A,,"Virginia Commonwealth University School of Medicine, Fairfax, Virginia, USA.",eng,,Journal Article,,,United States,Curr Opin Cardiol,8608087,0268-4705,,,,6,0,aheadofprint,,10.1097/HCO.0000000000000586
,,,30394558,,2018,11,6,,,1600-051X,,,Journal of clinical periodontology,J. Clin. Periodontol.,b'Prediction models for the incidence and progression of periodontitis: a systematic review.',10.1111/jcpe.13037,,"b'Existing predictive modelling approaches were identified. However, no studies followed the recommended methodology, and almost all models were characterized by a generally poor level of reporting. This article is protected by copyright. All rights reserved.'",,,Peres,Marco,M,,"Menzies Health Institute Queensland and School of Dentistry and Oral Health, Griffith University, Gold Coast, Queensland, Australia.",eng,,Review,,,United States,J Clin Periodontol,0425123,0303-6979,,,,6,0,aheadofprint,,10.1111/jcpe.13037
,,,30394389,,2018,11,6,,,1940-087X,,,Journal of visualized experiments : JoVE,J Vis Exp,b'Whole Body Vibration Methods with Survivors of Polio.',10.3791/58449,,"b'The purpose of the original study was to examine the use of whole body vibration (WBV) on polio survivors with and without post-polio syndrome as a form of weight bearing exercise. The goal of this article is to highlight the strengths, limitations, and applications of the method used. Fifteen participants completed two intervention blocks with a wash-out period in between the blocks. Each block consisted of twice a week (four weeks) WBV interventions, progressing from 10 to 20 min per session. Low intensity (peak to peak displacement 4.53 mm, frequency 24 Hz, g force 2.21) and higher intensity (peak to peak displacement 8.82 mm, frequency 35 Hz, g force 2.76) WBV blocks were used. Pain severity significantly improved in both groups following higher intensity vibration. Walking speed significantly improved in the group who participated in higher intensity intervention first. No study-related adverse events occurred. Even though this population can be at risk of developing overuse-related muscle weakness, fatigue, or pain from excessive physical activity or exercise, the vibration intensity levels utilized did not cause significant muscle weakness, pain, fatigue, or sleep disturbances. Therefore, WBV appears to provide a safe method of weight bearing exercise for this population. Limitations included the lack of measurement of reflexes, muscular activity, or circulation, the difficulty in participant recruitment, and insufficient strength of some participants to stand in recommended position. Strengths included a standard, safe protocol with intentional monitoring of symptoms and the heterogeneity of the participants in their physical abilities. An application of the methods is the home use of WBV to reduce the barriers associated with going to a facility for weight bearing exercise for longer term interventions, and benefits for conditions such as osteoporosis, particularly for aging adults with mobility difficulties due to paralysis or weakness. Presented method may serve as a starting point in future studies.'",,,Da Silva,Carolyn P,CP,,"School of Physical Therapy, Texas Woman's University; Outpatient Medical Clinic, TIRR Memorial Hermann Rehabilitation and Research; cdasilva@twu.edu.",eng,,Video-Audio Media,,,United States,J Vis Exp,101313252,1940-087X,,,,6,0,epublish,,10.3791/58449
,,,30394157,,2018,11,6,,,1476-4954,,,"The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians",J. Matern. Fetal. Neonatal. Med.,b'Predictive factors of preterm delivery in French Guiana for singleton pregnancies: definition and validation of a predictive score.',10.1080/14767058.2018.1527898,,b'This first trimester score was insufficiently sensitive to identify individual women at risk for preterm delivery.',,,Nacher,Mathieu,M,,"a Cayenne Hospital Center , Cayenne , French Guiana.",eng,,Journal Article,,,England,J Matern Fetal Neonatal Med,101136916,1476-4954,,,,6,0,aheadofprint,,10.1080/14767058.2018.1527898
,,,30393948,,2018,11,6,,,1545-5017,,,Pediatric blood & cancer,Pediatr Blood Cancer,b'Pediatric pain screening identifies youth at risk of chronic pain in sickle cell disease.',10.1002/pbc.27538,,b'The high-risk group demonstrated a pain and psychosocial profile consistent with chronic SCD pain. The PPST may be useful for efficiently identifying youth with chronic SCD pain or those at risk of poor outcomes.',,,Dampier,Carlton,C,,"Children's Healthcare of Atlanta, Atlanta, Georgia.",eng,,Journal Article,,,United States,Pediatr Blood Cancer,101186624,1545-5009,,,,6,0,aheadofprint,,10.1002/pbc.27538
,,,1975517,,2018,11,6,,,2305-7823,,,Global cardiology science & practice,Glob Cardiol Sci Pract,b'The genetics of hypertrophic cardiomyopathy.',10.21542/gcsp.2018.36,,"b'Hypertrophic cardiomyopathy (HCM) is most commonly transmitted as an autosomal dominant trait, caused by mutations in genes encoding cardiac sarcomere proteins'",,,Elliott,Perry,P,,"Bart's Heart Centre, St Bartholomew's Hospital, London & University College London.",eng,,Review,,,Qatar,Glob Cardiol Sci Pract,101613130,2305-7823,,,,6,1,epublish,,PMC6209452
,,,28942238,,2018,11,6,,,2196-2952,,,Current addiction reports,Curr Addict Rep,b'Risk and Protective Factors for Substance Use among Sexual and Gender Minority Youth: A Scoping Review.',10.1007/s40429-018-0196-9,,b'Findings highlight growing interest in this topic as well as methodological/topical gaps in the literature. Research is needed to examine SGMY substance use in nationally representative samples; expand information about GMY; investigate racial/ethnic and sex/gender differences; improve measurement; and increase translation of findings to support prevention and treatment interventions for this at-risk population.',,,Hughes,Tonda L,TL,,"School of Nursing and Department of Psychiatry, Columbia University.",eng,,Journal Article,,,Switzerland,Curr Addict Rep,101623508,,,,,6,1,ppublish,,NIHMS989150
,,,24188656,,2018,11,6,,,2152-0828,,,Psychology of violence,Psychol Violence,b'Protective Factors associated with Resilience in Women Exposed to Intimate Partner Violence.',10.1037/vio0000147,,"b'While risk factors associated with IPV are well-researched, little is known about factors related to resilient functioning, especially among minority populations. Knowledge gained from this study can advance the field of violence research by its identification of potentially mutable variables related to resilience. Such research could be applied to developing strength-based interventions for at-risk populations of violence-exposed women.'",,,Hasselle,Amanda J,AJ,,"Doctoral Candidate, Department of Psychology, University of Memphis, 202 Psychology Building, Memphis, TN 38152-3230.",eng,,Journal Article,,,United States,Psychol Violence,101550224,2152-081X,,,,6,1,ppublish,,NIHMS895680
,,,19325555,,2018,11,6,,,1936-3761,,,Current fungal infection reports,Curr Fungal Infect Rep,b'Candidiasis of the Central Nervous System in Neonates and Children with Primary Immunodeficiencies.',10.1007/s12281-018-0316-y,,"b'Fundamental insights into the pathogenesis of CNS candidiasis gained from studying rare CARD9-deficient patients has significant implications for other patients at risk for this disease, such as CARD9-sufficient neonates. These findings will be important for the development of adjunctive immune-based therapies, which are urgently needed to tackle the global burden of invasive fungal diseases.'",,,Lionakis,Michail S,MS,,"Fungal Pathogenesis Section, Laboratory of Clinical Immunology and Microbiology, National Institute of Allergy and Infectious Disease, National Institutes of Health, Bethesda MD, USA.",eng,,Journal Article,,,United States,Curr Fungal Infect Rep,101306636,1936-3761,,,,6,1,ppublish,,NIHMS966197
,,,30393251,,2018,11,6,,,1880-8026,,,Industrial health,Ind Health,b'The effectiveness of the functional movement screen in determining injury risk in tactical occupations.',10.2486/indhealth.2018-0086,,"b'Injures are common in workers engaged in tactical occupations. Research suggests that the functional movement screen (FMS) may provide practitioners the ability to identify tactical athletes most at risk for injury. However, there exists controversy as to the effectiveness of the FMS as a tool for classifying injury risk. The purpose of the meta-analysis was to determine the predictive value of the FMS in determining injury risk in workers engaged in tactical occupations. We searched MEDLINE, Military & Government Collection (EBSCO), PubMed and National Institute for Occupational Safety and Health Technical Information Center databases for articles published between January 2007 and April 2017. Ten studies met the inclusion criteria. Multiple random-effects model meta-analyses were conducted, with an odds ratio as the effects metric. FMS cut-off score, occupation, injury type and sex were used as moderators for the analyses. The odds of injury were greatest for tactical athletes with FMS scores 14. Personnel scoring 14 had almost 2 times the odds of injury as compared to those scoring >14. However, the magnitude of the effects were small; thus the relationship between FMS cut scores and injury prediction does not support its use as a sole predictor of injury.'",,,Hale,Davis,D,,"Department of Kinesiology and Rehabilitative Sciences, The University of Tulsa, USA.",eng,,Journal Article,,,Japan,Ind Health,2985065R,0019-8366,,,,6,0,aheadofprint,,10.2486/indhealth.2018-0086
,,,30393065,,2018,11,6,,,1873-3379,,,Research in developmental disabilities,Res Dev Disabil,b'Predicting sleep problems in children with autism spectrum disorders.',10.1016/j.ridd.2018.10.002,,"b""Among children with ASD aggressive behavior independently predicts sleep problems. The model's high sensitivity for identifying children at risk and its accurate prediction of low risk can help with treatment and prevention of sleep problems. Further data collection may provide better prediction through methods requiring larger samples.""",,,Mazurek,Micah O,MO,,"Department of Human Services, Curry School of Education, University of Virginia, 417 Emmet Street South, Charlottesville, VA 22903, USA. Electronic address: mm5gt@virignia.edu.",eng,,Journal Article,,,United States,Res Dev Disabil,8709782,0891-4222,,,,6,0,ppublish,,10.1016/j.ridd.2018.10.002
,,,30393060,,2018,11,6,,,1701-2163,,,Journal of obstetrics and gynaecology Canada : JOGC = Journal d'obstetrique et gynecologie du Canada : JOGC,J Obstet Gynaecol Can,b'The Accuracy of Self-Screening of Group B Streptococcus in Pregnant Women-A Randomized Crossover Study.',10.1016/j.jogc.2018.08.003,,b'The sensitivity of self-screening of GBS in Hong Kong was lower than the sensitivity of screening by health care workers. Cultural difference needs to be considered when implementing self-screening in different populations.',,,Lee,Chin Peng,CP,,"Department of Obstetrics and Gynaecology, The University of Hong Kong, Queen Mary Hospital, Hong Kong.",eng,,Journal Article,,,Netherlands,J Obstet Gynaecol Can,101126664,1701-2163,,,,6,0,aheadofprint,,10.1016/j.jogc.2018.08.003
,,,30393049,,2018,11,6,,,1873-4588,,,Journal of voice : official journal of the Voice Foundation,J Voice,"b'Phonotraumatic Injury in Fitness Instructors: Risk Factors, Diagnoses, and Treatment Methods.'",10.1016/j.jvoice.2018.10.001,,"b'Fitness instructors are subject to a variety of phonotraumatic vocal fold injuries, nearly half which require surgical treatment. One in four recurs after such intervention. Instructors could benefit greatly from education on vocal health, strategies to improve and/or reduce voice use while in the fitness environment, and to help aid in recognizing early ""red flags"" for phonotraumatic injury. Occupational factors that place fitness instructors at risk for phonotraumatic injury (scheduling, environment, amplification) may be improved with education directed to studio owners and managers.'",,,Sulica,Lucian,L,,"The Sean Parker Institute for the Voice, Department of Otolaryngology - Head & Neck Surgery, Weill Cornell Medical College, 240 East 59th Street, New York, New York 10022.",eng,,Journal Article,,,United States,J Voice,8712262,0892-1997,,,,6,0,aheadofprint,,10.1016/j.jvoice.2018.10.001
,,,30392966,,2018,11,6,,,1879-0593,,,Oral oncology,Oral Oncol.,b'Delineation of organs at risk in the head and neck region.',10.1016/j.oraloncology.2018.10.037,,,,,Tombolini,Vincenzo,V,,"Department of Radiotherapy, Policlinico Umberto I ""Sapienza"" University of Rome, Viale Regina Elena 326, 00161 Rome, Italy.",eng,,Letter,,,England,Oral Oncol,9709118,1368-8375,,,,6,0,aheadofprint,,10.1016/j.oraloncology.2018.10.037
,,,30392926,,2018,11,6,,,1876-861X,,,Journal of cardiovascular computed tomography,J Cardiovasc Comput Tomogr,b'Coronary computed tomographic imaging in women: An expert consensus statement from the Society of Cardiovascular Computed Tomography.',10.1016/j.jcct.2018.10.019,,"b'This expert consensus statement from the Society of Cardiovascular Computed Tomography (SCCT) provides an evidence synthesis on the use of computed tomography (CT) imaging for diagnosis and risk stratification of coronary artery disease in women. From large patient and population cohorts of asymptomatic women, detection of any coronary artery calcium that identifies females with a 10-year atherosclerotic cardiovascular disease risk of >7.5% may more effectively triage women who may benefit from pharmacologic therapy. In addition to accurate detection of obstructive coronary artery disease (CAD), CT angiography (CTA) identifies nonobstructive atherosclerotic plaque extent and composition which is otherwise not detected by alternative stress testing modalities. Moreover, CTA has superior risk stratification when compared to stress testing in symptomatic women with stable chest pain (or equivalent) symptoms. For the evaluation of symptomatic women both in the emergency department and the outpatient setting, there is abundant evidence from large observational registries and multi-center randomized trials, that CT imaging is an effective procedure. Although radiation doses are far less for CT when compared to nuclear imaging, radiation dose reduction strategies should be applied in all women undergoing CT imaging. Effective and appropriate use of CT imaging can provide the means for improved detection of at-risk women and thereby focus preventive management resulting in long-term risk reduction and improved clinical outcomes.'",,,Shaw,Leslee J,LJ,,"Weill Cornell Medicine, USA.",eng,,Journal Article,,,United States,J Cardiovasc Comput Tomogr,101308347,1876-861X,,,,6,0,aheadofprint,,10.1016/j.jcct.2018.10.019
